,Unnamed: 0,time ,image_name,steer
5751,5751,1.61164e+18,frame_1611643972564221621.jpeg,0.14
7570,7570,1.61164e+18,frame_1611644038727447510.jpeg,0.005
7198,7198,1.61164e+18,frame_1611644025656383991.jpeg,0.345
844,844,1.61164e+18,frame_1611643795199943066.jpeg,0.54
3398,3398,1.61164e+18,frame_1611643886847835541.jpeg,0.42
5362,5362,1.61164e+18,frame_1611643958971677542.jpeg,0.78
5044,5044,1.61164e+18,frame_1611643947054781199.jpeg,0.005
4542,4542,1.61164e+18,frame_1611643928456807375.jpeg,0.01
1428,1428,1.61164e+18,frame_1611643816285066128.jpeg,0.54
10554,10554,1.61164e+18,frame_1611644145382582188.jpeg,0.545
1371,1371,1.61164e+18,frame_1611643814385329723.jpeg,0.55
5796,5796,1.61164e+18,frame_1611643975058897734.jpeg,0.245
5977,5977,1.61164e+18,frame_1611643981142002583.jpeg,0.275
1080,1080,1.61164e+18,frame_1611643804019885063.jpeg,0.61
7514,7514,1.61164e+18,frame_1611644036858833790.jpeg,0.29
836,836,1.61164e+18,frame_1611643794933983564.jpeg,0.5
6006,6006,1.61164e+18,frame_1611643982113166571.jpeg,0.545
10677,10677,1.61164e+18,frame_1611644150245544672.jpeg,0.005
10781,10781,1.61164e+18,frame_1611644153735427856.jpeg,0.005
11543,11543,1.61164e+18,frame_1611644181244776726.jpeg,0.57
9686,9686,1.61164e+18,frame_1611644113882423878.jpeg,0.545
11425,11425,1.61164e+18,frame_1611644176779547691.jpeg,0.545
2868,2868,1.61164e+18,frame_1611643868072337151.jpeg,0.795
1022,1022,1.61164e+18,frame_1611643801377086401.jpeg,0.275
10647,10647,1.61164e+18,frame_1611644149238881588.jpeg,0.545
5880,5880,1.61164e+18,frame_1611643977904897690.jpeg,0.555
11207,11207,1.61164e+18,frame_1611644169008740425.jpeg,0.545
6509,6509,1.61164e+18,frame_1611644000448724031.jpeg,0.005
4593,4593,1.61164e+18,frame_1611643930810618877.jpeg,0.01
7430,7430,1.61164e+18,frame_1611644033419372797.jpeg,0.545
1417,1417,1.61164e+18,frame_1611643815918386459.jpeg,0.54
5167,5167,1.61164e+18,frame_1611643951764811993.jpeg,0.08
6618,6618,1.61164e+18,frame_1611644004424124479.jpeg,0.55
10843,10843,1.61164e+18,frame_1611644156391522646.jpeg,0.545
7739,7739,1.61164e+18,frame_1611644045022990465.jpeg,0.425
7364,7364,1.61164e+18,frame_1611644031217710257.jpeg,0.46
4004,4004,1.61164e+18,frame_1611643908565716267.jpeg,0.005
5094,5094,1.61164e+18,frame_1611643949227534056.jpeg,0.355
1358,1358,1.61164e+18,frame_1611643813952037811.jpeg,0.55
7542,7542,1.61164e+18,frame_1611644037796198368.jpeg,0.47
10262,10262,1.61164e+18,frame_1611644134876497746.jpeg,0.13
4585,4585,1.61164e+18,frame_1611643930274349451.jpeg,0.005
6273,6273,1.61164e+18,frame_1611643991674502850.jpeg,0.505
8437,8437,1.61164e+18,frame_1611644069279760599.jpeg,0.545
9614,9614,1.61164e+18,frame_1611644111454397440.jpeg,0.545
11042,11042,1.61164e+18,frame_1611644163064476967.jpeg,0.48
7735,7735,1.61164e+18,frame_1611644044888591051.jpeg,0.4
3000,3000,1.61164e+18,frame_1611643872505190134.jpeg,0.045
4450,4450,1.61164e+18,frame_1611643925366406679.jpeg,0.5
8487,8487,1.61164e+18,frame_1611644070947465181.jpeg,0.545
8346,8346,1.61164e+18,frame_1611644066244303226.jpeg,0.54
10523,10523,1.61164e+18,frame_1611644144343089342.jpeg,0.06
3690,3690,1.61164e+18,frame_1611643897370102882.jpeg,0.02
10556,10556,1.61164e+18,frame_1611644145449639559.jpeg,0.545
1079,1079,1.61164e+18,frame_1611643803986364365.jpeg,0.605
6280,6280,1.61164e+18,frame_1611643991908075809.jpeg,0.005
10341,10341,1.61164e+18,frame_1611644137528661013.jpeg,0.0
2413,2413,1.61164e+18,frame_1611643851967048645.jpeg,0.235
11525,11525,1.61164e+18,frame_1611644180561630964.jpeg,0.54
3871,3871,1.61164e+18,frame_1611643904091305733.jpeg,0.525
2110,2110,1.61164e+18,frame_1611643840806762934.jpeg,0.575
5992,5992,1.61164e+18,frame_1611643981644339561.jpeg,0.005
1654,1654,1.61164e+18,frame_1611643824430237055.jpeg,0.895
8137,8137,1.61164e+18,frame_1611644059220299006.jpeg,0.145
6842,6842,1.61164e+18,frame_1611644012282850742.jpeg,0.535
7505,7505,1.61164e+18,frame_1611644036556197882.jpeg,0.05
2991,2991,1.61164e+18,frame_1611643872202733040.jpeg,0.01
3911,3911,1.61164e+18,frame_1611643905439322710.jpeg,0.04
10660,10660,1.61164e+18,frame_1611644149675123215.jpeg,0.55
1813,1813,1.61164e+18,frame_1611643829729785919.jpeg,0.585
1556,1556,1.61164e+18,frame_1611643820559404373.jpeg,0.435
3522,3522,1.61164e+18,frame_1611643891744795084.jpeg,0.575
3787,3787,1.61164e+18,frame_1611643901029464245.jpeg,0.005
7143,7143,1.61164e+18,frame_1611644023074566603.jpeg,0.055
67,67,1.61164e+18,frame_1611643766960475445.jpeg,0.355
8875,8875,1.61164e+18,frame_1611644084177493334.jpeg,0.01
151,151,1.61164e+18,frame_1611643769777340889.jpeg,0.435
4907,4907,1.61164e+18,frame_1611643942478770971.jpeg,0.49
4383,4383,1.61164e+18,frame_1611643923125091553.jpeg,0.005
4935,4935,1.61164e+18,frame_1611643943414257526.jpeg,0.545
5337,5337,1.61164e+18,frame_1611643958098529577.jpeg,0.545
8609,8609,1.61164e+18,frame_1611644075016272783.jpeg,0.54
5520,5520,1.61164e+18,frame_1611643964269562721.jpeg,0.545
775,775,1.61164e+18,frame_1611643792905714989.jpeg,0.66
6717,6717,1.61164e+18,frame_1611644008098546743.jpeg,0.005
5526,5526,1.61164e+18,frame_1611643964469691753.jpeg,0.545
2392,2392,1.61164e+18,frame_1611643851254336357.jpeg,0.59
11752,11752,1.61164e+18,frame_1611644188257355452.jpeg,0.54
5733,5733,1.61164e+18,frame_1611643971956241608.jpeg,0.005
9392,9392,1.61164e+18,frame_1611644103248277903.jpeg,0.245
7194,7194,1.61164e+18,frame_1611644025522001982.jpeg,0.435
6321,6321,1.61164e+18,frame_1611643993276294231.jpeg,0.545
7806,7806,1.61164e+18,frame_1611644047254086971.jpeg,0.545
7376,7376,1.61164e+18,frame_1611644031617978811.jpeg,0.58
9783,9783,1.61164e+18,frame_1611644117137624025.jpeg,0.005
9916,9916,1.61164e+18,frame_1611644122385176420.jpeg,0.545
6207,6207,1.61164e+18,frame_1611643989467072010.jpeg,0.545
9684,9684,1.61164e+18,frame_1611644113814587116.jpeg,0.095
3454,3454,1.61164e+18,frame_1611643888710665226.jpeg,0.005
6472,6472,1.61164e+18,frame_1611643999210000515.jpeg,0.005
7707,7707,1.61164e+18,frame_1611644043433355570.jpeg,0.005
11737,11737,1.61164e+18,frame_1611644187750374556.jpeg,0.535
9811,9811,1.61164e+18,frame_1611644118308520317.jpeg,0.01
3645,3645,1.61164e+18,frame_1611643895852627993.jpeg,0.01
9048,9048,1.61164e+18,frame_1611644090834639072.jpeg,0.27
11008,11008,1.61164e+18,frame_1611644161930465698.jpeg,0.105
1836,1836,1.61164e+18,frame_1611643830498961449.jpeg,0.16
6948,6948,1.61164e+18,frame_1611644016478129625.jpeg,0.28
10602,10602,1.61164e+18,frame_1611644146991902828.jpeg,0.545
4896,4896,1.61164e+18,frame_1611643942111318350.jpeg,0.005
4219,4219,1.61164e+18,frame_1611643916494336367.jpeg,0.53
967,967,1.61164e+18,frame_1611643799296844721.jpeg,0.39
198,198,1.61164e+18,frame_1611643771344454288.jpeg,0.005
11531,11531,1.61164e+18,frame_1611644180843244553.jpeg,0.53
1944,1944,1.61164e+18,frame_1611643835250760794.jpeg,0.79
1199,1199,1.61164e+18,frame_1611643808018943548.jpeg,0.005
6676,6676,1.61164e+18,frame_1611644006728100538.jpeg,0.545
8478,8478,1.61164e+18,frame_1611644070647293091.jpeg,0.545
223,223,1.61164e+18,frame_1611643772177910089.jpeg,0.005
4322,4322,1.61164e+18,frame_1611643921076632261.jpeg,0.545
1545,1545,1.61164e+18,frame_1611643820193229437.jpeg,0.01
1966,1966,1.61164e+18,frame_1611643835988082409.jpeg,0.02
358,358,1.61164e+18,frame_1611643776704727650.jpeg,0.545
11441,11441,1.61164e+18,frame_1611644177311068773.jpeg,0.46
320,320,1.61164e+18,frame_1611643775428500414.jpeg,0.035
555,555,1.61164e+18,frame_1611643784757012367.jpeg,0.49
6303,6303,1.61164e+18,frame_1611643992675571680.jpeg,0.0
6244,6244,1.61164e+18,frame_1611643990707160473.jpeg,0.545
8052,8052,1.61164e+18,frame_1611644056372310162.jpeg,0.005
6626,6626,1.61164e+18,frame_1611644004957088947.jpeg,0.08
415,415,1.61164e+18,frame_1611643780056549072.jpeg,0.01
4127,4127,1.61164e+18,frame_1611643913437828541.jpeg,0.005
10329,10329,1.61164e+18,frame_1611644137125907183.jpeg,0.525
7904,7904,1.61164e+18,frame_1611644050511333704.jpeg,0.0
4514,4514,1.61164e+18,frame_1611643927515948057.jpeg,0.55
10144,10144,1.61164e+18,frame_1611644130503385067.jpeg,0.125
2333,2333,1.61164e+18,frame_1611643848290456772.jpeg,0.295
8236,8236,1.61164e+18,frame_1611644062573747635.jpeg,0.54
6691,6691,1.61164e+18,frame_1611644007229490280.jpeg,0.005
11591,11591,1.61164e+18,frame_1611644182844977617.jpeg,0.535
8690,8690,1.61164e+18,frame_1611644077722276211.jpeg,0.315
8642,8642,1.61164e+18,frame_1611644076117006540.jpeg,0.545
9866,9866,1.61164e+18,frame_1611644120713111162.jpeg,0.18
596,596,1.61164e+18,frame_1611643786133246422.jpeg,0.14
11248,11248,1.61164e+18,frame_1611644170375472307.jpeg,0.01
6064,6064,1.61164e+18,frame_1611643984687248707.jpeg,0.545
6599,6599,1.61164e+18,frame_1611644003457144737.jpeg,0.45
7204,7204,1.61164e+18,frame_1611644025857955933.jpeg,0.425
11083,11083,1.61164e+18,frame_1611644164850452662.jpeg,0.495
2463,2463,1.61164e+18,frame_1611643853643219471.jpeg,0.49
11673,11673,1.61164e+18,frame_1611644185601118565.jpeg,0.535
10047,10047,1.61164e+18,frame_1611644126770895004.jpeg,0.55
4133,4133,1.61164e+18,frame_1611643913637171268.jpeg,0.0
6364,6364,1.61164e+18,frame_1611643994712152243.jpeg,0.005
3278,3278,1.61164e+18,frame_1611643882844707012.jpeg,0.01
6138,6138,1.61164e+18,frame_1611643987163029671.jpeg,0.925
2319,2319,1.61164e+18,frame_1611643847817146301.jpeg,0.54
9310,9310,1.61164e+18,frame_1611644100086667776.jpeg,0.025
7022,7022,1.61164e+18,frame_1611644019027375221.jpeg,0.545
8527,8527,1.61164e+18,frame_1611644072281455517.jpeg,0.545
8205,8205,1.61164e+18,frame_1611644061504552841.jpeg,0.545
9766,9766,1.61164e+18,frame_1611644116569019318.jpeg,0.0
3115,3115,1.61164e+18,frame_1611643876359977245.jpeg,0.365
1319,1319,1.61164e+18,frame_1611643812274023533.jpeg,0.055
1405,1405,1.61164e+18,frame_1611643815518349409.jpeg,0.015
5894,5894,1.61164e+18,frame_1611643978373786926.jpeg,0.55
9505,9505,1.61164e+18,frame_1611644107044609785.jpeg,0.545
1383,1383,1.61164e+18,frame_1611643814785244942.jpeg,0.005
4437,4437,1.61164e+18,frame_1611643924929985523.jpeg,0.545
11376,11376,1.61164e+18,frame_1611644175151677370.jpeg,0.545
5631,5631,1.61164e+18,frame_1611643968537498713.jpeg,0.275
4793,4793,1.61164e+18,frame_1611643937713512897.jpeg,0.035
6183,6183,1.61164e+18,frame_1611643988663024902.jpeg,0.545
5756,5756,1.61164e+18,frame_1611643972733939648.jpeg,0.55
2676,2676,1.61164e+18,frame_1611643860757350445.jpeg,0.01
4060,4060,1.61164e+18,frame_1611643911212135792.jpeg,0.545
5066,5066,1.61164e+18,frame_1611643947784725189.jpeg,0.545
3495,3495,1.61164e+18,frame_1611643890125649452.jpeg,0.565
11245,11245,1.61164e+18,frame_1611644170275779009.jpeg,0.005
1434,1434,1.61164e+18,frame_1611643816485064983.jpeg,0.545
9836,9836,1.61164e+18,frame_1611644119710168839.jpeg,0.535
8579,8579,1.61164e+18,frame_1611644074015746593.jpeg,0.69
8089,8089,1.61164e+18,frame_1611644057610843182.jpeg,0.545
4409,4409,1.61164e+18,frame_1611643923992316723.jpeg,0.535
3039,3039,1.61164e+18,frame_1611643873815676689.jpeg,0.64
123,123,1.61164e+18,frame_1611643768840753555.jpeg,0.53
8843,8843,1.61164e+18,frame_1611644082840460062.jpeg,0.26
10154,10154,1.61164e+18,frame_1611644131177210808.jpeg,0.545
11583,11583,1.61164e+18,frame_1611644182577555180.jpeg,0.54
1412,1412,1.61164e+18,frame_1611643815751707077.jpeg,0.25
3904,3904,1.61164e+18,frame_1611643905202049494.jpeg,0.045
6453,6453,1.61164e+18,frame_1611643998571572542.jpeg,0.01
2710,2710,1.61164e+18,frame_1611643861895932198.jpeg,0.55
9208,9208,1.61164e+18,frame_1611644096677593231.jpeg,0.545
8613,8613,1.61164e+18,frame_1611644075149702787.jpeg,0.545
3747,3747,1.61164e+18,frame_1611643899284476757.jpeg,0.01
5125,5125,1.61164e+18,frame_1611643950365804434.jpeg,0.67
9635,9635,1.61164e+18,frame_1611644112166320801.jpeg,0.545
10640,10640,1.61164e+18,frame_1611644149003961563.jpeg,0.545
4408,4408,1.61164e+18,frame_1611643923959002972.jpeg,0.545
2310,2310,1.61164e+18,frame_1611643847514808893.jpeg,0.14
8879,8879,1.61164e+18,frame_1611644084420983791.jpeg,0.005
7322,7322,1.61164e+18,frame_1611644029816439629.jpeg,0.005
1494,1494,1.61164e+18,frame_1611643818494639397.jpeg,0.625
3317,3317,1.61164e+18,frame_1611643884149970293.jpeg,0.31
6455,6455,1.61164e+18,frame_1611643998638877630.jpeg,0.01
3440,3440,1.61164e+18,frame_1611643888245811462.jpeg,0.485
11233,11233,1.61164e+18,frame_1611644169876910210.jpeg,0.245
3750,3750,1.61164e+18,frame_1611643899385257959.jpeg,0.01
54,54,1.61164e+18,frame_1611643766523990154.jpeg,0.545
7894,7894,1.61164e+18,frame_1611644050177469730.jpeg,0.01
8934,8934,1.61164e+18,frame_1611644087037833929.jpeg,0.545
10758,10758,1.61164e+18,frame_1611644152963724136.jpeg,0.545
8520,8520,1.61164e+18,frame_1611644072048003197.jpeg,0.535
7546,7546,1.61164e+18,frame_1611644037929235458.jpeg,0.385
8421,8421,1.61164e+18,frame_1611644068746088982.jpeg,0.545
1747,1747,1.61164e+18,frame_1611643827529519558.jpeg,0.68
2599,2599,1.61164e+18,frame_1611643858182603598.jpeg,0.54
169,169,1.61164e+18,frame_1611643770377552271.jpeg,0.54
10431,10431,1.61164e+18,frame_1611644141258953810.jpeg,0.255
3689,3689,1.61164e+18,frame_1611643897336517811.jpeg,0.01
10214,10214,1.61164e+18,frame_1611644133263761520.jpeg,0.01
2936,2936,1.61164e+18,frame_1611643870354040623.jpeg,0.01
5380,5380,1.61164e+18,frame_1611643959576600313.jpeg,0.0
267,267,1.61164e+18,frame_1611643773648678303.jpeg,0.845
2772,2772,1.61164e+18,frame_1611643864839121819.jpeg,0.53
1691,1691,1.61164e+18,frame_1611643825666463375.jpeg,0.875
8135,8135,1.61164e+18,frame_1611644059152905941.jpeg,0.15
5430,5430,1.61164e+18,frame_1611643961256592989.jpeg,0.005
426,426,1.61164e+18,frame_1611643780426207304.jpeg,0.62
9383,9383,1.61164e+18,frame_1611644102945905924.jpeg,0.545
1619,1619,1.61164e+18,frame_1611643823257878065.jpeg,0.195
6556,6556,1.61164e+18,frame_1611644002019669533.jpeg,0.535
4745,4745,1.61164e+18,frame_1611643936101968765.jpeg,0.545
3740,3740,1.61164e+18,frame_1611643899049321890.jpeg,0.01
6801,6801,1.61164e+18,frame_1611644010907026768.jpeg,0.545
5879,5879,1.61164e+18,frame_1611643977871399641.jpeg,0.55
9834,9834,1.61164e+18,frame_1611644119643337250.jpeg,0.54
1991,1991,1.61164e+18,frame_1611643836825553894.jpeg,0.01
9053,9053,1.61164e+18,frame_1611644091002054930.jpeg,0.545
9681,9681,1.61164e+18,frame_1611644113712844610.jpeg,0.005
4943,4943,1.61164e+18,frame_1611643943681714773.jpeg,0.145
855,855,1.61164e+18,frame_1611643795565756083.jpeg,0.475
4533,4533,1.61164e+18,frame_1611643928154430628.jpeg,0.13
379,379,1.61164e+18,frame_1611643778079777718.jpeg,0.015
4344,4344,1.61164e+18,frame_1611643921816307545.jpeg,0.545
1394,1394,1.61164e+18,frame_1611643815151796103.jpeg,0.005
2180,2180,1.61164e+18,frame_1611643843150693893.jpeg,0.045
4706,4706,1.61164e+18,frame_1611643934800492764.jpeg,0.03
9015,9015,1.61164e+18,frame_1611644089731141329.jpeg,0.535
8055,8055,1.61164e+18,frame_1611644056472715378.jpeg,0.005
10071,10071,1.61164e+18,frame_1611644127575977564.jpeg,0.45
654,654,1.61164e+18,frame_1611643788076535702.jpeg,0.345
2992,2992,1.61164e+18,frame_1611643872236366510.jpeg,0.02
6095,6095,1.61164e+18,frame_1611643985725297928.jpeg,0.54
3948,3948,1.61164e+18,frame_1611643906692872524.jpeg,0.545
8882,8882,1.61164e+18,frame_1611644084603668213.jpeg,0.005
5908,5908,1.61164e+18,frame_1611643978842792988.jpeg,0.035
56,56,1.61164e+18,frame_1611643766591143131.jpeg,0.54
7906,7906,1.61164e+18,frame_1611644050578087330.jpeg,0.005
7196,7196,1.61164e+18,frame_1611644025589193106.jpeg,0.37
6184,6184,1.61164e+18,frame_1611643988696506262.jpeg,0.55
8045,8045,1.61164e+18,frame_1611644056137996674.jpeg,0.005
6512,6512,1.61164e+18,frame_1611644000548966169.jpeg,0.005
475,475,1.61164e+18,frame_1611643782065159082.jpeg,0.55
8064,8064,1.61164e+18,frame_1611644056773895502.jpeg,0.005
540,540,1.61164e+18,frame_1611643784253516674.jpeg,0.545
204,204,1.61164e+18,frame_1611643771544479370.jpeg,0.005
4331,4331,1.61164e+18,frame_1611643921378523827.jpeg,0.545
7816,7816,1.61164e+18,frame_1611644047585621119.jpeg,0.55
4207,4207,1.61164e+18,frame_1611643916095264196.jpeg,0.55
3801,3801,1.61164e+18,frame_1611643901738516331.jpeg,0.175
10471,10471,1.61164e+18,frame_1611644142599754095.jpeg,0.545
2080,2080,1.61164e+18,frame_1611643839800848484.jpeg,0.55
9362,9362,1.61164e+18,frame_1611644102240357161.jpeg,0.26
78,78,1.61164e+18,frame_1611643767329778194.jpeg,0.73
4402,4402,1.61164e+18,frame_1611643923759114981.jpeg,0.3
3813,3813,1.61164e+18,frame_1611643902142609835.jpeg,0.665
11696,11696,1.61164e+18,frame_1611644186373067856.jpeg,0.54
10286,10286,1.61164e+18,frame_1611644135682236195.jpeg,0.005
9238,9238,1.61164e+18,frame_1611644097675694466.jpeg,0.005
7608,7608,1.61164e+18,frame_1611644039991394997.jpeg,0.545
6220,6220,1.61164e+18,frame_1611643989903125286.jpeg,0.545
10727,10727,1.61164e+18,frame_1611644151923269272.jpeg,0.0
1313,1313,1.61164e+18,frame_1611643811909496784.jpeg,0.36
11369,11369,1.61164e+18,frame_1611644174919019938.jpeg,0.545
5722,5722,1.61164e+18,frame_1611643971587003231.jpeg,0.045
11344,11344,1.61164e+18,frame_1611644174088363647.jpeg,0.005
9187,9187,1.61164e+18,frame_1611644095978611231.jpeg,0.02
8432,8432,1.61164e+18,frame_1611644069112990141.jpeg,0.545
1484,1484,1.61164e+18,frame_1611643818157753468.jpeg,0.595
5503,5503,1.61164e+18,frame_1611643963702567816.jpeg,0.005
3855,3855,1.61164e+18,frame_1611643903553453445.jpeg,0.26
9134,9134,1.61164e+18,frame_1611644093994924545.jpeg,0.005
8090,8090,1.61164e+18,frame_1611644057644308567.jpeg,0.545
8023,8023,1.61164e+18,frame_1611644055401568174.jpeg,0.045
3188,3188,1.61164e+18,frame_1611643879756503820.jpeg,0.49
7846,7846,1.61164e+18,frame_1611644048580543756.jpeg,0.01
4368,4368,1.61164e+18,frame_1611643922622566938.jpeg,0.005
9050,9050,1.61164e+18,frame_1611644090901607752.jpeg,0.43
617,617,1.61164e+18,frame_1611643786838167429.jpeg,0.525
1004,1004,1.61164e+18,frame_1611643800541052580.jpeg,0.555
9132,9132,1.61164e+18,frame_1611644093874807835.jpeg,0.005
1517,1517,1.61164e+18,frame_1611643819261028767.jpeg,0.45
599,599,1.61164e+18,frame_1611643786233955622.jpeg,0.51
9468,9468,1.61164e+18,frame_1611644105801314354.jpeg,0.0
3524,3524,1.61164e+18,frame_1611643891811501265.jpeg,0.55
9417,9417,1.61164e+18,frame_1611644104088064432.jpeg,0.005
11103,11103,1.61164e+18,frame_1611644165521116018.jpeg,0.005
5563,5563,1.61164e+18,frame_1611643966268919230.jpeg,0.545
10331,10331,1.61164e+18,frame_1611644137193035364.jpeg,0.535
1023,1023,1.61164e+18,frame_1611643801443890095.jpeg,0.13
6974,6974,1.61164e+18,frame_1611644017426154137.jpeg,0.545
8176,8176,1.61164e+18,frame_1611644060531826735.jpeg,0.545
4621,4621,1.61164e+18,frame_1611643931954503298.jpeg,0.54
1085,1085,1.61164e+18,frame_1611643804187481642.jpeg,0.64
5444,5444,1.61164e+18,frame_1611643961726882219.jpeg,0.005
6735,6735,1.61164e+18,frame_1611644008700532913.jpeg,0.25
4785,4785,1.61164e+18,frame_1611643937445900202.jpeg,0.01
1533,1533,1.61164e+18,frame_1611643819793699741.jpeg,0.005
314,314,1.61164e+18,frame_1611643775227022648.jpeg,0.075
9940,9940,1.61164e+18,frame_1611644123187703848.jpeg,0.43
7515,7515,1.61164e+18,frame_1611644036892467499.jpeg,0.3
10857,10857,1.61164e+18,frame_1611644156862024546.jpeg,0.505
7254,7254,1.61164e+18,frame_1611644027538150072.jpeg,0.045
10365,10365,1.61164e+18,frame_1611644138339074850.jpeg,0.545
5290,5290,1.61164e+18,frame_1611643955884199381.jpeg,0.015
1659,1659,1.61164e+18,frame_1611643824598613739.jpeg,0.53
2688,2688,1.61164e+18,frame_1611643861159174442.jpeg,0.01
10745,10745,1.61164e+18,frame_1611644152527416706.jpeg,0.54
8989,8989,1.61164e+18,frame_1611644088866585493.jpeg,0.545
2395,2395,1.61164e+18,frame_1611643851356100798.jpeg,0.575
3353,3353,1.61164e+18,frame_1611643885353207827.jpeg,0.545
5662,5662,1.61164e+18,frame_1611643969571519613.jpeg,0.005
5438,5438,1.61164e+18,frame_1611643961525330544.jpeg,0.005
7965,7965,1.61164e+18,frame_1611644053458040714.jpeg,0.545
9241,9241,1.61164e+18,frame_1611644097775501966.jpeg,0.005
1300,1300,1.61164e+18,frame_1611643811391467333.jpeg,0.545
5567,5567,1.61164e+18,frame_1611643966402419329.jpeg,0.55
4425,4425,1.61164e+18,frame_1611643924527023792.jpeg,0.545
7957,7957,1.61164e+18,frame_1611644053088744640.jpeg,0.025
157,157,1.61164e+18,frame_1611643769977418661.jpeg,0.255
6815,6815,1.61164e+18,frame_1611644011376389980.jpeg,0.365
4610,4610,1.61164e+18,frame_1611643931582103491.jpeg,0.545
10443,10443,1.61164e+18,frame_1611644141661157370.jpeg,0.005
11606,11606,1.61164e+18,frame_1611644183347624302.jpeg,0.535
6069,6069,1.61164e+18,frame_1611643984854687691.jpeg,0.23
9140,9140,1.61164e+18,frame_1611644094356152058.jpeg,0.37
10315,10315,1.61164e+18,frame_1611644136655937433.jpeg,0.53
10795,10795,1.61164e+18,frame_1611644154206269979.jpeg,0.54
114,114,1.61164e+18,frame_1611643768538525343.jpeg,0.865
3131,3131,1.61164e+18,frame_1611643876893716335.jpeg,0.255
527,527,1.61164e+18,frame_1611643783815247536.jpeg,0.005
11684,11684,1.61164e+18,frame_1611644185970331430.jpeg,0.54
